image,gt,pred,confidence,pre_ms,infer_ms,post_ms,total_ms,correct
17ad3ab2-911d-476e-8d01-0fad6d53fa5b.jpg,one,one,1.0000,0.960,284.874,0.008,285.842,1
319c9c17-1836-433e-8c3b-b2b05348ef26.jpg,palm,palm,1.0000,0.960,284.875,0.008,285.843,1
1d4c3769-e1cd-41ab-8b44-721a22571e7f.jpg,fist,fist,0.9968,0.960,284.874,0.008,285.842,1
3b9f32b5-43a7-4335-939b-c83fd5aa17e7.jpg,others,others,0.8134,0.960,284.874,0.008,285.842,1
d7f3f0a3-54ea-4a6c-b724-0e7f38cd4d92.jpg,palm,palm,0.9998,0.960,284.875,0.008,285.843,1
fe3a2e24-c799-4338-b591-bf205f5d9b62.jpg,fist,fist,1.0000,0.960,284.875,0.008,285.843,1
c65efcff-ae83-4bf4-afc9-a1c95f7ddc61.jpg,fist,one,0.4712,0.960,284.874,0.008,285.843,0
01da9424-4575-47b2-98f5-81ce296d198d.jpg,fist,fist,0.9903,0.960,284.874,0.008,285.843,1
4a1c172c-43b3-4b63-9ef5-5d0dd24820fd.jpg,pinkie,pinkie,0.9341,0.960,284.874,0.008,285.842,1
8e1b3b0e-3c14-4c61-aa97-0b8483659bdc.jpg,rock,rock,0.6602,0.960,284.875,0.008,285.843,1
565a921d-2736-42fd-83ab-0b9fa82caf8b.jpg,one,one,0.8723,0.960,284.874,0.008,285.842,1
b11da0cc-39c8-461e-8e0e-f4ed96a7ae97.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.843,1
b7a7e25e-6344-42f2-adfb-beba93f34f88.jpg,others,others,0.9432,0.960,284.875,0.008,285.843,1
47ccf98f-7274-4957-83c5-ecf78bbb5165.jpg,palm,palm,1.0000,0.960,284.875,0.008,285.843,1
e86c8b30-820c-410b-b133-8a025311d284.jpg,others,others,0.8398,0.960,284.874,0.008,285.842,1
cc53936a-ea6d-49b9-b1bd-91bca4d2cf7a.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.843,1
73e0104a-5b30-4d82-88b8-9b4fd753f6d3.jpg,pinkie,pinkie,1.0000,0.960,284.874,0.008,285.843,1
3596c03d-979f-4111-8ad5-24da5b8a9b09.jpg,rock,rock,0.9998,0.960,284.874,0.008,285.842,1
1be958a9-4003-4637-9055-d71a73d58974.jpg,fist,fist,0.9952,0.960,284.874,0.008,285.842,1
61ad8ac2-a695-4a3d-a6e2-cf80435487dd.jpg,fist,fist,1.0000,0.960,284.875,0.008,285.843,1
1a732fd7-e0a1-4af1-b1f5-2e377563c589.jpg,rock,rock,0.9999,0.960,284.874,0.008,285.843,1
b5b438b9-a1f2-4aa7-9dd2-7516c00185b4.jpg,rock,rock,0.9978,0.960,284.875,0.008,285.843,1
6ba41507-d1e2-4dca-a9fa-8ed3996f45ec.jpg,one,one,0.9962,0.960,284.874,0.008,285.842,1
a859d378-7059-49be-8921-8f0361926740.jpg,others,others,0.9997,0.960,284.875,0.008,285.843,1
af6db0a5-8b3f-49f0-ac52-8e308185d70d.jpg,fist,fist,0.9693,0.960,284.875,0.008,285.843,1
da8b3f1e-fb6f-439a-9112-ae388a441874.jpg,pinkie,pinkie,0.7806,0.960,284.875,0.008,285.843,1
7807307d-b6ff-4bf6-b421-b88510ae7a77.jpg,pinkie,pinkie,0.9997,0.960,284.874,0.008,285.843,1
312f3815-0e63-4f5c-b285-1c2a31a5e33c.jpg,pinkie,pinkie,1.0000,0.960,284.875,0.008,285.843,1
480f7629-063c-481d-812b-ba97775f14db.jpg,one,one,0.7366,0.960,284.875,0.008,285.843,1
4ef0d1f6-e696-4670-85b7-06806bd85b42.jpg,rock,rock,0.9333,0.960,284.875,0.008,285.843,1
33aa843f-53e0-4625-821b-8122e63e4b43.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.842,1
c1dc065f-bca5-4f75-b78b-5dc30f034ccf.jpg,others,others,0.9953,0.960,284.875,0.008,285.843,1
0f4499c3-9e4f-4980-80f6-22007892af62.jpg,fist,fist,0.9671,0.960,284.874,0.008,285.842,1
9176884c-5d28-4c18-b005-310c60d295bb.jpg,palm,palm,1.0000,0.960,284.875,0.008,285.843,1
d91deb60-7e87-49d8-96c8-f53588eb97a0.jpg,others,one,0.8087,0.960,284.875,0.008,285.843,0
2420ba33-575a-49bf-a48a-4d599fbffb35.jpg,fist,fist,1.0000,0.960,284.875,0.008,285.843,1
a06b5351-0c03-475f-b408-9ec14a90ea24.jpg,fist,fist,0.9957,0.960,284.874,0.008,285.843,1
11d1fe58-4ecd-464d-942b-a2a47e71a5dc.jpg,one,one,0.7759,0.960,284.874,0.008,285.843,1
2ff103d8-ede4-4e49-b7d9-2d5354d1df44.jpg,rock,rock,0.9982,0.960,284.874,0.008,285.843,1
bed6c4d2-ef89-468e-8600-bffaffd1efb2.jpg,palm,palm,0.9987,0.960,284.874,0.008,285.843,1
6a64d5e9-9b7f-4f5f-aa14-aab9badc386f.jpg,palm,palm,1.0000,0.960,284.874,0.008,285.842,1
fcf3e43d-2051-4817-84bb-9b861366fa91.jpg,one,others,0.5706,0.960,284.874,0.008,285.842,0
b0a02e0d-df20-4ce2-b95b-6bf72a00e293.jpg,one,one,0.9906,0.960,284.875,0.008,285.843,1
0f0f8d62-6fcc-482d-a3de-2bc663900195.jpg,palm,palm,0.9999,0.960,284.874,0.008,285.843,1
78ea1a23-077d-4753-a1f4-9db5de9c5951.jpg,one,one,0.9880,0.960,284.875,0.008,285.843,1
b46f2e36-9963-4873-95e6-a3024a173b17.jpg,pinkie,pinkie,0.9998,0.960,284.874,0.008,285.842,1
4c2ded5a-6e37-4a37-a7f2-af5e9d82b366.jpg,one,one,0.9261,0.960,284.875,0.008,285.843,1
b8c21ad0-7048-4e92-bc78-e53331ae6c03.jpg,rock,rock,0.8602,0.960,284.875,0.008,285.843,1
1c3c6a2f-6c21-4f52-894c-16016fd3c5e8.jpg,others,others,0.6284,0.960,284.875,0.008,285.843,1
946c5da7-ca82-46cb-8fd4-af0096e3f499.jpg,palm,palm,0.9862,0.960,284.875,0.008,285.843,1
bdb251bc-e3ec-43ec-a4f0-d8da249ee62d.jpg,pinkie,pinkie,1.0000,0.960,284.874,0.008,285.843,1
29d28ae0-0416-4f47-a66f-cbcaea878ff5.jpg,others,others,0.7632,0.960,284.874,0.008,285.842,1
f8827ce3-3796-42b8-989c-e4cf43c5d407.jpg,pinkie,pinkie,0.9999,0.960,284.874,0.008,285.842,1
35e0db02-8e84-4679-80b0-292fa4f7f496.jpg,rock,rock,0.9996,0.960,284.874,0.008,285.843,1
137647cf-ae30-44dc-a78b-512fe8c734ba.jpg,pinkie,pinkie,1.0000,0.960,284.875,0.008,285.843,1
519edab5-6ba3-4b61-87ca-8092f66de402.jpg,others,others,0.8616,0.960,284.875,0.008,285.843,1
86f7fdff-6549-448e-b048-9e8fb0162738.jpg,palm,palm,0.9998,0.960,284.875,0.008,285.843,1
d1bb5240-5a3a-481d-ba68-ab3041f1379b.jpg,one,one,0.6724,0.960,284.874,0.008,285.843,1
44085fef-8c62-46f0-ab61-0215522e8904.jpg,others,one,0.3763,0.960,284.874,0.008,285.842,0
998e4c04-98b9-40e4-b102-b527b3c479ee.jpg,fist,fist,0.9920,0.960,284.874,0.008,285.842,1
bc9beaba-1d96-4a76-9a29-3f82ddba5767.jpg,pinkie,pinkie,0.6979,0.960,284.874,0.008,285.843,1
b6b85aaa-8e24-4513-a6c3-f403e0742df3.jpg,rock,rock,0.8711,0.960,284.874,0.008,285.843,1
7e549af4-9c18-476e-963d-251f457d0c8b.jpg,one,one,0.8635,0.960,284.875,0.008,285.843,1
13229950-22cf-4490-9985-c22e3aeb725c.jpg,one,one,0.9999,0.960,284.875,0.008,285.843,1
5ef6f900-a96a-40ec-b37f-0ffc8c75744c.jpg,rock,rock,0.9882,0.960,284.875,0.008,285.843,1
a5c9f06f-ac84-4837-acdb-5597a5efb3e6.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.842,1
8cdeaa82-0509-4285-99f2-f7ffc10bb76b.jpg,others,others,0.6600,0.960,284.874,0.008,285.842,1
df5da8c1-6b3e-4112-95c0-4a2b070c5e6a.jpg,rock,rock,0.9967,0.960,284.875,0.008,285.843,1
4d86de35-063b-4b18-90a8-b04dceecaa7e.jpg,pinkie,pinkie,0.9141,0.960,284.875,0.008,285.843,1
aacdd4b6-a82c-4503-8465-c2e34bd57b7d.jpg,pinkie,pinkie,0.9998,0.960,284.874,0.008,285.843,1
4341fa02-8814-4d3f-96af-1fd5db13b2b2.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.842,1
1d0b2b1f-1dd2-494a-9b31-a3a1cdaace8b.jpg,fist,fist,1.0000,0.960,284.875,0.008,285.843,1
103b4713-f3ae-4bce-9089-fc3ab2eba0fd.jpg,fist,fist,1.0000,0.960,284.875,0.008,285.843,1
f7a79f06-85a0-4154-89a8-baee00d759a9.jpg,one,one,0.9970,0.960,284.875,0.008,285.843,1
fc279470-2c47-45c6-8473-ed1a524a9637.jpg,others,others,0.9967,0.960,284.874,0.008,285.842,1
629023ef-58f9-465d-979d-b098ff39546d.jpg,others,others,0.9862,0.960,284.875,0.008,285.843,1
7c3402ce-6bdd-45a5-a691-b4889420017f.jpg,one,one,0.9946,0.960,284.875,0.008,285.843,1
b2d99d68-4217-4642-9eed-89601a3937c7.jpg,fist,fist,1.0000,0.960,284.875,0.008,285.843,1
a2815a5c-ce6e-4901-a85f-f6d92293c865.jpg,others,others,0.9325,0.960,284.874,0.008,285.843,1
a7071a4c-0854-42ec-9b65-e30c1315acf8.jpg,others,rock,0.9438,0.960,284.874,0.008,285.842,0
035218fd-15a3-4482-8599-8032e69fd127.jpg,fist,fist,1.0000,0.960,284.875,0.008,285.843,1
3aad2c0e-5bcd-47de-bc50-924adf42cfc2.jpg,rock,rock,0.9087,0.960,284.875,0.008,285.843,1
f9b50cc6-8b92-4a96-97ed-80a688b2d762.jpg,pinkie,others,0.5918,0.960,284.875,0.008,285.843,0
1232b390-27cf-441f-9297-79e7fb5777ae.jpg,one,one,1.0000,0.960,284.874,0.008,285.843,1
d582e0ee-47c9-40aa-a3db-55657d7913df.jpg,palm,palm,1.0000,0.960,284.875,0.008,285.843,1
27586eb2-c16a-4ce6-9921-53323815c86d.jpg,one,one,0.9994,0.960,284.874,0.008,285.842,1
2485f2b0-b4e3-4ddf-b8ea-84bff69501ca.jpg,others,others,0.9918,0.960,284.874,0.008,285.842,1
fe1a9496-c3da-4fee-949a-3d8bc500a48e.jpg,fist,fist,0.9998,0.960,284.875,0.008,285.843,1
fc1e1a9a-c0e3-4903-abfb-9be19bb33f0c.jpg,pinkie,pinkie,0.9956,0.960,284.875,0.008,285.843,1
15f02b99-cd38-439b-83b6-2f790d06e9e9.jpg,others,others,0.9816,0.960,284.875,0.008,285.843,1
70e10312-c44b-4dc0-8a3f-a66539ac80f9.jpg,pinkie,pinkie,1.0000,0.960,284.874,0.008,285.843,1
821278d6-789d-41e3-b90f-58f86737d806.jpg,others,others,0.4019,0.960,284.874,0.008,285.842,1
ac8e3f99-d7bb-40e2-aba4-f2d332bb77d3.jpg,palm,palm,1.0000,0.960,284.875,0.008,285.844,1
ac6c2247-e2ef-4b23-a3bd-0d25a2f9b2cf.jpg,pinkie,pinkie,1.0000,0.960,284.875,0.008,285.843,1
30eabfbf-bc13-4f77-93e6-28878bd7a9e0.jpg,pinkie,pinkie,0.9865,0.960,284.875,0.008,285.843,1
47098608-9728-420f-ab5e-7a553e5d68bb.jpg,palm,palm,0.9828,0.960,284.875,0.008,285.843,1
d76d644a-6be7-4bfb-960c-4d19ef1b9a17.jpg,one,one,0.8329,0.960,284.874,0.008,285.842,1
cd03372f-591b-4359-b72d-b99184c8eddd.jpg,palm,palm,0.9010,0.960,284.874,0.008,285.842,1
76257619-7505-44f1-96f4-90e85c737570.jpg,pinkie,pinkie,1.0000,0.960,284.875,0.008,285.843,1
68085168-2948-48ea-80f7-818beac0e6e8.jpg,rock,rock,0.9980,0.960,284.875,0.008,285.843,1
9fb54e9b-b832-4844-ac18-ac95b8e4faf1.jpg,pinkie,pinkie,0.6451,0.960,284.874,0.008,285.842,1
230a2fb6-31ed-436c-9fbb-b4edf839e3b0.jpg,palm,palm,1.0000,0.960,284.874,0.008,285.842,1
55eca13c-c330-468c-b124-b1f5774c2284.jpg,pinkie,pinkie,0.5601,0.960,284.874,0.008,285.842,1
febdc288-3e14-422a-ae42-20d56b4875d5.jpg,others,others,0.9816,0.960,284.874,0.008,285.842,1
2254abc7-588d-453b-b0cf-67f9195dc967.jpg,others,others,0.9161,0.960,284.874,0.008,285.842,1
d6e7e74e-0af6-4b5e-a769-59073a5edbb8.jpg,others,others,0.9023,0.960,284.874,0.008,285.843,1
04f2bb11-7ce5-4252-a2de-732788679e56.jpg,one,one,0.6162,0.960,284.874,0.008,285.843,1
a4339b1b-f1d3-4598-91bb-c1f08ad70950.jpg,fist,fist,0.9998,0.960,284.874,0.008,285.843,1
6985f770-bc1a-410f-8461-ce9c70267b41.jpg,rock,rock,1.0000,0.960,284.875,0.008,285.843,1
623fb04e-55d8-4333-be9f-5bffff07efbc.jpg,fist,fist,1.0000,0.960,284.875,0.008,285.843,1
6ef1c5f0-6657-4b06-9b93-e7bd3435f088.jpg,one,one,0.9993,0.960,284.874,0.008,285.843,1
bee146c7-22f6-4763-ab4a-3e5decd4ab05.jpg,others,others,0.9960,0.960,284.874,0.008,285.843,1
34260bdd-fdb0-4bfe-b887-0eb4e3f75f02.jpg,one,one,0.9999,0.960,284.875,0.008,285.843,1
ea248d85-9848-43ba-904a-2dd47ba02f76.jpg,others,rock,0.8928,0.960,284.874,0.008,285.843,0
8f864c6e-d771-4d8c-83a0-bf56bc2036b1.jpg,others,others,0.9527,0.960,284.874,0.008,285.842,1
5d87899d-55e7-4b28-b48b-557cac01cc1b.jpg,palm,palm,1.0000,0.960,284.875,0.008,285.843,1
3e1fc57b-7d07-4839-8be8-fe294f8aca62.jpg,pinkie,pinkie,0.8089,0.960,284.874,0.008,285.843,1
1b111f73-fec4-4178-a18f-b31757eed452.jpg,rock,rock,0.9757,0.960,284.875,0.008,285.843,1
cb1737a2-8061-47c0-9ead-10a13059aa43.jpg,fist,fist,0.9994,0.960,284.875,0.008,285.843,1
9965be57-be19-4be6-987b-681fd6fe3c6e.jpg,palm,palm,0.8890,0.960,284.875,0.008,285.843,1
46ec8af6-bd95-49bd-a7c6-bc074062130b.jpg,palm,palm,1.0000,0.960,284.875,0.008,285.843,1
37d4a5ff-aa87-4ef6-ad14-2ccdc1993e68.jpg,fist,fist,0.9954,0.960,284.874,0.008,285.843,1
ee99226b-2a4a-45aa-9ae6-309df80408b1.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.842,1
f1beed2b-08fc-44dc-97a5-65bb212c955c.jpg,others,others,0.9338,0.960,284.875,0.008,285.843,1
c6841297-1362-4306-9b0b-f36b0614f85c.jpg,pinkie,pinkie,1.0000,0.960,284.875,0.008,285.843,1
b7530669-be03-4ab9-b669-6435fbf245be.jpg,rock,rock,0.9825,0.960,284.875,0.008,285.843,1
97514c5d-508a-4ef2-a568-4f6810ead274.jpg,rock,rock,0.6380,0.960,284.874,0.008,285.843,1
db736169-b358-4b85-bdfd-332718c0710a.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.843,1
e6c5e446-c078-402a-8513-0e6219f6e49d.jpg,one,one,0.9945,0.960,284.874,0.008,285.842,1
c2f2ab91-eba7-4d7b-b16c-788dcc0fa96c.jpg,one,one,0.8385,0.960,284.875,0.008,285.843,1
2e5501ec-e04f-42e9-8d42-c942f969f2b7.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.843,1
e8f285e4-4b95-48b4-95cf-1395470579e4.jpg,fist,fist,0.9992,0.960,284.875,0.008,285.843,1
5f6a37fb-b46b-41e6-9cd4-a7bfeef65178.jpg,one,one,0.9931,0.960,284.874,0.008,285.842,1
8dc6d318-650d-4a10-9bd1-cd208d38d529.jpg,pinkie,pinkie,1.0000,0.960,284.874,0.008,285.842,1
e1259150-29ff-4b6b-a5ed-b7728e27a98b.jpg,palm,palm,1.0000,0.960,284.875,0.008,285.843,1
f07c1695-653e-424b-bb3a-852784e4ad75.jpg,one,one,0.9944,0.960,284.874,0.008,285.842,1
2d9f92f4-ba9d-400b-a490-8fd642477de8.jpg,pinkie,pinkie,0.9078,0.960,284.875,0.008,285.844,1
26eea93e-c998-4f5b-9945-307d4b00d7b7.jpg,others,others,0.9811,0.960,284.874,0.008,285.842,1
a006d717-1d59-43b7-9c36-06643df5307b.jpg,fist,fist,1.0000,0.960,284.875,0.008,285.843,1
d1965d45-44ed-4877-9326-eaca96357853.jpg,others,others,0.6545,0.960,284.874,0.008,285.843,1
cde1be35-21d4-4468-9a44-7e1d4a22691f.jpg,fist,fist,0.9996,0.960,284.874,0.008,285.842,1
f3a3cbb3-fe48-44f0-8e15-e759f655a00a.jpg,palm,palm,0.9999,0.960,284.873,0.008,285.842,1
5e01befe-4b44-48f5-bf9b-b6308e041049.jpg,one,one,0.9904,0.960,284.874,0.008,285.842,1
e1d5cc90-25d0-4c8f-8422-c653e2ae46d8.jpg,palm,palm,0.9879,0.960,284.875,0.008,285.843,1
b186e5af-cb89-4e65-850d-69c98ed97081.jpg,rock,rock,0.9783,0.960,284.874,0.008,285.842,1
204c0c8a-cb8e-4431-a504-3a9944e5daa6.jpg,fist,fist,0.9231,0.960,284.875,0.008,285.843,1
45008aef-76de-472a-97b0-394296a0fef9.jpg,rock,rock,1.0000,0.960,284.875,0.008,285.843,1
6f8f8693-ed4a-4219-9db5-da7673f5129e.jpg,pinkie,pinkie,0.9997,0.960,284.874,0.008,285.843,1
6eb3d14f-519f-4b5e-ae6b-aa73519bb070.jpg,pinkie,pinkie,0.9981,0.960,284.874,0.008,285.842,1
6bc29a94-c7ce-4648-956b-2022cdb7a82a.jpg,others,others,0.9332,0.960,284.874,0.008,285.843,1
63dc28e8-6cf3-4450-a073-67f5a6d866a3.jpg,rock,rock,0.9848,0.960,284.874,0.008,285.843,1
06029227-735a-4f34-a598-350f72eea3d4.jpg,palm,palm,0.9995,0.960,284.874,0.008,285.842,1
54b343d2-7740-4a75-ac71-1d40297b3d98.jpg,rock,rock,0.9968,0.960,284.874,0.008,285.842,1
58035486-c05f-4aed-834b-3056ed59c2d8.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.842,1
9a79693a-41b5-44ee-92a4-91e9d3cde0a7.jpg,others,others,0.9995,0.960,284.875,0.008,285.843,1
17a79c51-3429-4004-bb02-1677daf2e533.jpg,palm,palm,0.9970,0.960,284.875,0.008,285.843,1
b40258e9-1d80-4edb-a582-b4164192e6b3.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.842,1
acee43ad-150e-4956-8bc1-2f13496b8b38.jpg,pinkie,pinkie,0.8440,0.960,284.875,0.008,285.843,1
0e0eef44-8d73-4989-92e3-e596d15fac88.jpg,others,others,0.8885,0.960,284.875,0.008,285.843,1
216b2254-302b-4a6e-b34b-5a423c76587f.jpg,rock,rock,0.9841,0.960,284.875,0.008,285.843,1
5bb8c922-f14d-4a4d-891c-14ca96be850a.jpg,pinkie,rock,0.6481,0.960,284.874,0.008,285.842,0
3c610efe-7286-4a09-a93f-1e7297586edd.jpg,others,others,0.9893,0.960,284.875,0.008,285.843,1
d7dc8155-b2a5-4c5d-a8b7-17090d3f4faa.jpg,one,one,1.0000,0.960,284.875,0.008,285.843,1
3d5be70c-0843-4b68-938a-af874c3fdee1.jpg,others,others,0.9972,0.960,284.875,0.008,285.843,1
6737a89a-9a33-4999-8216-9186de084645.jpg,one,one,0.9972,0.960,284.874,0.008,285.843,1
0d9fad8e-631f-4b49-a270-5bf3a15c29f1.jpg,fist,fist,1.0000,0.960,284.875,0.008,285.843,1
5c53ba0c-7267-4699-a749-00609bdbe277.jpg,rock,rock,0.8707,0.960,284.875,0.008,285.843,1
33e444ea-e02e-4240-a1ba-c6a05ba2871d.jpg,others,others,0.9015,0.960,284.875,0.008,285.843,1
f635b7fa-0993-4942-870f-392a2c85a761.jpg,fist,fist,0.9998,0.960,284.874,0.008,285.842,1
76176a25-ad4c-4538-afe5-9873ca37f8d4.jpg,palm,palm,1.0000,0.960,284.874,0.008,285.842,1
c595b40d-dd70-4398-8c48-955c86e39bd4.jpg,others,fist,0.9700,0.960,284.874,0.008,285.842,0
b7eb3847-9f3f-4c07-a7ea-871d53f0da1f.jpg,rock,one,0.4558,0.960,284.875,0.008,285.843,0
31f220c7-0110-45ba-9ad5-f61bf5577270.jpg,palm,palm,1.0000,0.960,284.874,0.008,285.843,1
46d7e7b7-bcde-4e76-8e18-d3cda38f7e53.jpg,rock,rock,1.0000,0.960,284.874,0.008,285.843,1
b3ec2d8d-d83c-4a9b-97b0-aeda8276bd62.jpg,rock,pinkie,0.5683,0.960,284.874,0.008,285.842,0
9090ca94-c993-4e63-b2bb-402583e1072a.jpg,others,others,0.6898,0.960,284.875,0.008,285.843,1
c2de725b-8c02-4f75-9bef-46e069783399.jpg,palm,palm,0.9719,0.960,284.874,0.008,285.843,1
498874f2-4fac-425d-b9ac-b531b96be821.jpg,one,one,0.6430,0.960,284.874,0.008,285.843,1
12e9a2da-8559-4592-8cfd-69e0c726ae63.jpg,pinkie,pinkie,1.0000,0.960,284.875,0.008,285.843,1
72df1652-cf21-4f14-bb6e-8801259c9f10.jpg,rock,rock,0.9994,0.960,284.875,0.008,285.843,1
0e6e38df-275c-4b54-bae2-cbadfe7d8e70.jpg,others,others,0.8175,0.960,284.874,0.008,285.842,1
b9106fe8-5247-4246-944d-8de2b7047057.jpg,palm,palm,1.0000,0.960,284.875,0.008,285.843,1
8948ab47-2d31-48e0-9c74-d33ea9d5e7f8.jpg,palm,palm,0.9985,0.960,284.874,0.008,285.842,1
158fe777-4cd5-4468-beda-c9dbbdb6fa4f.jpg,rock,rock,0.7138,0.960,284.875,0.008,285.843,1
d24da8c8-a44c-428c-aba0-16c9e4773e31.jpg,rock,rock,0.7811,0.960,284.874,0.008,285.842,1
80c79495-0105-477a-8de0-0311519a1872.jpg,others,others,0.8931,0.960,284.875,0.008,285.843,1
3e3424cb-2e3e-44c4-9137-8e124da48937.jpg,pinkie,pinkie,0.9492,0.960,284.875,0.008,285.843,1
03422432-b025-4fa7-b8d2-fcfabb8d4ed5.jpg,one,one,0.9974,0.960,284.875,0.008,285.843,1
3768c4c9-7609-4ea4-8809-810f0e7d5344.jpg,one,one,0.9792,0.960,284.874,0.008,285.843,1
054ee51d-11bf-46a0-9326-329ff8c83d66.jpg,one,one,0.9627,0.960,284.875,0.008,285.843,1
f5cdccce-38cb-4448-bb9d-0722e96496f8.jpg,pinkie,pinkie,0.9997,0.960,284.875,0.008,285.843,1
86a67f69-bfbf-4396-9dac-58abec97fbc2.jpg,palm,palm,0.9929,0.960,284.874,0.008,285.842,1
668af539-169f-43bc-9581-3eb3d6e005f6.jpg,rock,rock,0.8532,0.960,284.875,0.008,285.843,1
6d948bd5-5afc-4825-98d0-776bdae6b330.jpg,pinkie,pinkie,0.9994,0.960,284.874,0.008,285.842,1
b647a1a8-9617-43b2-a202-30045cb4bc45.jpg,others,palm,0.9395,0.960,284.874,0.008,285.843,0
0f2969a7-a4ef-4530-b408-b6b10cec0667.jpg,pinkie,pinkie,0.9999,0.960,284.875,0.008,285.843,1
9a21445a-cbaa-44b2-a30e-00fd623f0020.jpg,others,pinkie,0.3387,0.960,284.874,0.008,285.842,0
103c6192-3e34-42c7-8483-cb9416f36f27.jpg,one,one,0.9910,0.960,284.875,0.008,285.843,1
2cb8ff34-65e9-4bc3-90c2-69c3892efa71.jpg,others,others,0.9648,0.960,284.875,0.008,285.843,1
22acf679-3b6f-4f36-8573-881f156c88c1.jpg,rock,rock,0.8019,0.960,284.874,0.008,285.843,1
87c5704c-7d65-48e2-951a-ab6d481331fc.jpg,palm,palm,1.0000,0.960,284.874,0.008,285.842,1
857e8c2b-65b4-4ed2-8e99-53b5bf3c6783.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.842,1
5eb1db4f-44c0-40d6-8dc2-99f2d1004f5f.jpg,others,others,0.9419,0.960,284.874,0.008,285.843,1
b34010f8-cacf-4e97-bca1-43a108b16ea5.jpg,one,one,0.9986,0.960,284.874,0.008,285.842,1
ab1fa898-95ab-49d9-a2a5-cbf93e531f1d.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.842,1
ad0f45db-a38f-4657-86ac-8117c3c39f7a.jpg,one,one,0.9996,0.960,284.875,0.008,285.843,1
e94fa10b-9674-4d07-83e4-486075d1796f.jpg,others,others,0.9985,0.960,284.874,0.008,285.843,1
0844b501-2e6f-4227-a8b5-7ae5554d8970.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.842,1
7cfce283-b9d0-414b-9e8b-519443d72194.jpg,pinkie,pinkie,1.0000,0.960,284.874,0.008,285.842,1
f1bf78e3-61f6-4eb2-b674-ccf69c30f037.jpg,rock,rock,0.9998,0.960,284.875,0.008,285.843,1
e7ef7490-e80a-4c2d-a5b4-538d2121b397.jpg,one,others,0.8156,0.960,284.875,0.008,285.843,0
d1f1f216-c762-43c1-907e-bf57f2ac6d26.jpg,rock,rock,1.0000,0.960,284.874,0.008,285.843,1
027333c2-0a3a-40ac-8229-d6a2599f6786.jpg,rock,rock,1.0000,0.960,284.875,0.008,285.843,1
61a4c44a-8108-41f9-a9c1-d93bc2a4be1d.jpg,fist,fist,1.0000,0.960,284.875,0.008,285.843,1
becd8e96-15d2-470d-837a-3ba79d40a9a1.jpg,pinkie,pinkie,0.9992,0.960,284.875,0.008,285.843,1
e0d89443-ccac-4e48-aca8-ac34e36a6b3b.jpg,pinkie,pinkie,0.9994,0.960,284.874,0.008,285.842,1
9dacc71f-fc1a-4ada-9b97-89895ff75d36.jpg,others,others,0.9049,0.960,284.875,0.008,285.843,1
dfec5a6e-55c7-4763-8a02-422baa3f217e.jpg,rock,rock,1.0000,0.960,284.874,0.008,285.843,1
ddd5bd22-1964-480f-9d20-f55bf475e6f5.jpg,one,one,1.0000,0.960,284.875,0.008,285.843,1
570b82ef-a4ea-4e7c-a72f-5fadf8e81ee0.jpg,pinkie,pinkie,0.9676,0.960,284.874,0.008,285.843,1
ba751574-22c9-41c9-94d9-790e5ca93be7.jpg,others,one,0.3277,0.960,284.875,0.007,285.842,0
6f68aa4c-06ae-4473-a198-377e0ce3302b.jpg,rock,rock,0.9997,0.960,284.874,0.008,285.842,1
f7778d26-1f68-4544-b7f1-323cd83c414d.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.842,1
c280686e-c4bc-40cc-9e1d-c9971df3e278.jpg,fist,fist,1.0000,0.960,284.874,0.008,285.843,1
cb5aab4d-2cdb-4678-9393-3ac13c0ca732.jpg,palm,palm,0.9978,0.960,284.874,0.008,285.842,1
e6070f20-9610-43da-b97c-e57add1988e5.jpg,fist,fist,0.9050,0.960,284.874,0.008,285.842,1
5cc2df62-3784-49c1-85b8-3518052be5ba.jpg,fist,fist,0.9999,0.960,284.875,0.008,285.843,1
66f6ddd3-8ec0-4648-8e98-075e5724439f.jpg,palm,palm,0.9999,0.960,284.875,0.008,285.843,1
1b93d881-c736-4a3a-aef8-6dff198bbdaa.jpg,one,one,0.9973,0.960,284.874,0.008,285.843,1
99127cd7-8c0a-4935-a057-ad86bb394221.jpg,one,one,0.9919,0.960,284.874,0.008,285.842,1
bfd01afe-4bd0-4c49-bc56-1f7389723423.jpg,rock,rock,0.8833,0.960,284.875,0.008,285.843,1
249b15d8-efeb-4c75-a35e-e41e768f02de.jpg,one,one,0.9999,0.960,284.874,0.008,285.843,1
